"emp_id";"emp_name";"designation";"branch_id";"salary";"doj"
18084;"Gayathri Deol";"Cashier";34447;121566.31;"2023-10-14"
18085;"Lakshit Krishnan";"Officer";17881;39150.71;"2024-06-16"
18086;"Zansi Muni";"Officer";42942;98442.1;"2021-01-17"
18087;"Lucky Saran";"Officer";40148;84792.13;"2023-05-26"
18088;"Onveer Kalita";"Clerk";43126;134171.67;"2023-08-11"
18089;"Hemal Nagi";"Clerk";49536;124431.04;"2020-05-24"
18090;"Anthony Mohan";"Clerk";16107;88184.09;"2020-10-06"
18091;"David Kashyap";"Clerk";34537;80763.47;"2023-06-12"
18092;"Janya Batra";"Officer";36302;89046.06;"2019-09-24"
18093;"Gagan Arya";"Officer";34211;97606.63;"2021-03-06"
18094;"Alka Kanda";"Clerk";22643;89090.7;"2021-07-12"
18095;"Robert Banerjee";"Officer";13789;94660.96;"2025-11-18"
18096;"Chavvi Tiwari";"Officer";35293;37812.03;"2020-08-12"
18097;"Jasmit Dhillon";"Officer";22846;47567.22;"2021-05-02"
18098;"Unni Sanghvi";"Clerk";16350;66577.64;"2019-12-28"
18099;"Anjali Sastry";"Officer";41615;100401.26;"2023-08-06"
18100;"Charita Vala";"Clerk";31453;92927.51;"2018-06-04"
18101;"Hritik Krishnamurthy";"Officer";15260;116594.35;"2020-08-12"
18102;"Brijesh Om";"Cashier";8721;39250.78;"2024-08-01"
18103;"Diya Chokshi";"Manager";24701;142749.24;"2020-08-03"
18104;"Udant Loyal";"Cashier";39114;75484.4;"2024-04-16"
18105;"Isaac Batta";"Clerk";13672;141145.59;"2024-01-14"
18106;"Bahadurjit Chawla";"Clerk";38946;138587.67;"2021-01-19"
18107;"Vasana Suri";"Cashier";3770;92647.82;"2025-06-21"
18108;"Azaan Bhalla";"Officer";10091;149699.27;"2022-04-23"
18109;"Sudiksha Ranganathan";"Clerk";26761;107833.27;"2019-11-12"
18110;"Samuel Mander";"Officer";12131;91825.75;"2018-06-11"
18111;"Lavanya Kohli";"Manager";29460;75519.9;"2022-12-20"
18112;"Mason Menon";"Officer";48563;147616.47;"2025-01-19"
18113;"Jeevika Ratti";"Officer";29042;108836.08;"2025-07-22"
18114;"Omaja Sachdeva";"Clerk";45956;100219.24;"2023-04-26"
18115;"Nisha Ratta";"Manager";34916;149483.97;"2025-09-22"
18116;"Hitesh Kannan";"Manager";23520;106507.64;"2023-07-04"
18117;"Nikita Sandhu";"Officer";17352;138422.43;"2025-07-11"
18118;"Ishanvi Sami";"Clerk";14235;29125.13;"2024-10-20"
18119;"Rachita Pradhan";"Clerk";45361;85738.46;"2020-09-21"
18120;"Reva Mahal";"Manager";43820;78058.28;"2022-03-30"
18121;"Aarna Andra";"Cashier";9194;73489.22;"2019-05-15"
18122;"Ansh Rajan";"Manager";46478;54423.07;"2022-05-23"
18123;"Jhalak Loke";"Clerk";18328;147990.14;"2018-03-19"
18124;"Atharv Wable";"Officer";32644;48475.69;"2023-08-06"
18125;"Hredhaan Mukhopadhyay";"Cashier";7123;91018.94;"2025-01-18"
18126;"Charles Wadhwa";"Cashier";39693;38878.82;"2021-05-16"
18127;"Urmi Gill";"Officer";49434;74181.8;"2022-11-23"
18128;"Darsh Pai";"Clerk";9256;97540.08;"2021-09-15"
18129;"Maya Ratta";"Manager";26229;54777.26;"2022-01-19"
18130;"Balvan Mane";"Cashier";30970;47810.93;"2019-08-03"
18131;"Harini Bhat";"Officer";26409;131059.74;"2023-09-18"
18132;"Bahadurjit Bhargava";"Cashier";31183;120684.86;"2021-02-12"
18133;"Ishani Chokshi";"Officer";43288;112453.69;"2022-05-24"
18134;"Advaith Mane";"Cashier";2263;26405.66;"2021-05-05"
18135;"Omya Tripathi";"Clerk";36226;141093.57;"2025-08-08"
18136;"Triveni Butala";"Cashier";14852;88515.26;"2023-01-20"
18137;"Zaid Mahal";"Cashier";34385;121847.41;"2021-07-28"
18138;"Maanas Ahuja";"Manager";1771;97367.8;"2025-04-09"
18139;"Ekansh Pandey";"Officer";28423;137422.29;"2019-03-14"
18140;"Finn Kuruvilla";"Clerk";45697;146990.11;"2023-08-14"
18141;"Lakshit Bhandari";"Cashier";45226;27052.03;"2021-03-30"
18142;"Mugdha Grover";"Cashier";4247;133904.17;"2025-01-29"
18143;"Owen Mannan";"Manager";20347;87902.57;"2018-03-09"
18144;"Joshua Jaggi";"Officer";48998;52936.1;"2020-08-15"
18145;"Azaan Iyengar";"Officer";24557;59152.13;"2021-06-09"
18146;"Janaki Maharaj";"Cashier";21076;54356.29;"2020-08-05"
18147;"Ekani Patla";"Officer";19247;102327.77;"2023-06-28"
18148;"Jason Natt";"Officer";6576;114476.92;"2020-10-10"
18149;"Anirudh Chakraborty";"Officer";32734;115199.74;"2023-03-26"
18150;"Aarnav Chana";"Officer";29919;42802.47;"2024-09-20"
18151;"Mason Keer";"Clerk";9266;112204.24;"2024-06-22"
18152;"Nirja Goswami";"Cashier";24830;116307.72;"2025-07-08"
18153;"Zilmil Murthy";"Manager";49559;148751.88;"2023-11-03"
18154;"Bhanumati Gulati";"Clerk";15529;143725.41;"2018-07-10"
18155;"Azaan Hegde";"Manager";9684;87097.26;"2021-09-08"
18156;"Harrison Zacharia";"Clerk";30161;121895.69;"2019-11-23"
18157;"Indali Ben";"Manager";31212;130296.39;"2022-06-06"
18158;"Yoshita Venkatesh";"Officer";45409;79612.15;"2022-04-22"
18159;"Dhriti Nanda";"Clerk";35228;111484.97;"2022-10-04"
18160;"Vinaya Andra";"Cashier";7096;56517.99;"2018-08-25"
18161;"Ojasvi Guha";"Clerk";36313;72167.41;"2023-12-06"
18162;"Jagat Sarin";"Manager";7669;141330.66;"2019-04-28"
18163;"Viraj Nagy";"Manager";10155;120209.19;"2024-09-15"
18164;"Ladli Anand";"Manager";32635;67755.12;"2022-04-18"
18165;"Shravya Sethi";"Manager";3583;28162.16;"2018-02-19"
18166;"Anusha Bhardwaj";"Manager";22806;70743.51;"2022-09-08"
18167;"Aashi Sekhon";"Cashier";37250;52380.46;"2020-03-17"
18168;"Liam Sampath";"Clerk";9415;133328.76;"2022-08-08"
18169;"Rushil Rama";"Cashier";20895;69490.25;"2021-02-09"
18170;"Rudra Shroff";"Officer";22199;47842.17;"2018-05-26"
18171;"Jack Roy";"Clerk";8335;36989.57;"2021-04-15"
18172;"Gaurang Rau";"Cashier";18327;120848.65;"2018-11-25"
18173;"Ishaan Natt";"Clerk";40757;125212.07;"2021-06-28"
18174;"Karan Pall";"Cashier";42989;35674.27;"2018-05-31"
18175;"Harshil Kade";"Officer";26348;95501.1;"2018-11-19"
18176;"Theodore Kara";"Clerk";13672;142220.47;"2024-11-13"
18177;"Lipika Dutta";"Clerk";36152;34892.04;"2022-02-02"
18178;"Andrew Mohan";"Officer";38260;65893.46;"2023-04-23"
18179;"Riya Nayar";"Manager";31564;26657.54;"2023-04-09"
18180;"Tanish Nagar";"Officer";39174;71166.58;"2021-03-17"
18181;"Ishwar Boase";"Manager";854;129934.86;"2023-06-20"
18182;"Tamanna Doctor";"Clerk";26949;137931.26;"2022-03-08"
18183;"Devika Bhakta";"Manager";9187;89861.97;"2020-12-18"
18184;"Isaac Singh";"Officer";19089;30129.52;"2023-10-18"
18185;"Tanish Tella";"Manager";4185;81672.21;"2024-10-02"
18186;"Hitesh Goda";"Clerk";1630;110854.48;"2024-02-09"
18187;"Warhi Pant";"Clerk";34759;43158.18;"2021-02-23"
18188;"Chaaya Mukhopadhyay";"Cashier";20577;41541.97;"2025-11-04"
18189;"Tanay Dugar";"Officer";34043;97875.76;"2020-12-19"
18190;"Manbir Kannan";"Officer";8845;88164.22;"2020-11-27"
18191;"Timothy Venkatesh";"Clerk";488;122601.67;"2022-07-24"
18192;"Omkaar Gala";"Clerk";36209;60862.23;"2023-07-25"
18193;"Ekantika Hayre";"Cashier";9471;34339.71;"2022-09-07"
18194;"Aachal Saini";"Cashier";3103;65052.32;"2019-06-01"
18195;"Rachita Barman";"Manager";36677;141960.39;"2025-07-20"
18196;"Yahvi Soman";"Manager";37419;36993.41;"2025-05-03"
18197;"Indali Kala";"Officer";3499;57834.22;"2022-02-21"
18198;"Edhitha Deol";"Cashier";48779;149852.33;"2025-05-02"
18199;"Matthew Sundaram";"Officer";21362;57930.56;"2024-10-21"
18200;"Faris Bali";"Manager";35910;146659.49;"2022-06-19"
18201;"Zinal Pall";"Cashier";1013;99279.49;"2018-03-23"
18202;"Advika Rout";"Clerk";35627;142970.4;"2019-07-15"
18203;"Lucky Puri";"Officer";23148;148757.12;"2018-01-02"
18204;"Jeet Minhas";"Officer";4548;102775.71;"2020-07-20"
18205;"Ekaraj Mukherjee";"Clerk";32741;105183.32;"2022-06-05"
18206;"Damyanti Mishra";"Manager";45046;144112.12;"2022-09-07"
18207;"Wakeeta Ram";"Cashier";33447;82169.83;"2024-01-09"
18208;"Udyati Swaminathan";"Officer";2421;67031.55;"2021-09-29"
18209;"Rudra Soman";"Officer";10039;53129.84;"2025-08-24"
18210;"Ojas Char";"Manager";24349;74062.1;"2021-06-07"
18211;"Shaurya Ben";"Manager";38301;106090.68;"2025-07-16"
18212;"Pallavi Kari";"Cashier";17840;103268.32;"2020-12-28"
18213;"Girik Ahuja";"Manager";23640;26314.16;"2020-05-29"
18214;"Onkar Thaman";"Manager";9079;130006.68;"2020-04-03"
18215;"Faqid Ghose";"Clerk";21924;31579.4;"2019-05-22"
18216;"Upkaar Dayal";"Officer";41182;71871.84;"2023-07-19"
18217;"Vedhika Morar";"Officer";28362;129541.68;"2022-09-07"
18218;"Lakshmi Krishna";"Cashier";1907;148063.9;"2025-04-24"
18219;"Kala Memon";"Manager";33511;131571.4;"2023-05-18"
18220;"Yashica Rao";"Cashier";45629;82220.98;"2020-06-16"
18221;"Qasim Gade";"Cashier";31766;92228.33;"2018-12-12"
18222;"Chanakya Golla";"Clerk";31215;96616.75;"2024-01-08"
18223;"Abha Singhal";"Clerk";38250;37027.45;"2022-03-23"
18224;"Vasatika Chowdhury";"Cashier";31950;58319.05;"2019-06-23"
18225;"Oni Cherian";"Officer";9960;134542.67;"2020-01-24"
18226;"Patrick Bhat";"Manager";46200;48836.84;"2018-06-29"
18227;"Teerth Sem";"Clerk";5417;111738.26;"2024-12-27"
18228;"Abhimanyu Gandhi";"Officer";1198;99061.22;"2025-04-25"
18229;"Faqid Sachar";"Manager";9050;81946.13;"2021-05-23"
18230;"Osha Behl";"Cashier";32578;33905.79;"2022-09-01"
18231;"Baghyawati Gour";"Cashier";12275;56395.55;"2025-02-09"
18232;"Nimrat Date";"Clerk";11033;35082.46;"2024-07-28"
18233;"Jasmit Sura";"Manager";41442;97610.9;"2021-05-08"
18234;"Chanchal Bora";"Clerk";28630;106004.36;"2024-02-22"
18235;"Hemangini Garde";"Clerk";15372;85620.18;"2024-01-22"
18236;"Umang Cheema";"Clerk";41446;141475.61;"2024-05-21"
18237;"Osha Agate";"Manager";14366;143547.1;"2021-11-15"
18238;"Dakshesh Raman";"Clerk";488;101508.93;"2021-05-30"
18239;"Lohit Gulati";"Clerk";6406;149587.58;"2023-04-30"
18240;"Sathvik Rao";"Cashier";10649;56236.32;"2024-01-26"
18241;"Chatresh Sandal";"Manager";13585;63586.09;"2025-08-22"
18242;"Janani Suresh";"Clerk";12851;117225.82;"2018-11-13"
18243;"Ekapad Pillay";"Clerk";33750;80371.86;"2018-08-31"
18244;"Xiti Sastry";"Clerk";23882;77105.76;"2020-09-05"
18245;"Aarush Kulkarni";"Officer";36207;74085.75;"2021-08-22"
18246;"Yamini Bassi";"Manager";49016;107299.67;"2021-01-18"
18247;"Krish Nadkarni";"Cashier";36294;30091.97;"2024-04-06"
18248;"Chandran Virk";"Manager";46893;70038.36;"2021-09-05"
18249;"Christopher Agate";"Cashier";45846;119207.84;"2020-08-28"
18250;"Frado Soman";"Manager";21472;83639.95;"2018-01-10"
18251;"Brijesh Parikh";"Cashier";3483;139108.19;"2019-03-21"
18252;"Chaitanya Sastry";"Cashier";17666;52608.94;"2020-06-15"
18253;"Manthan Chauhan";"Cashier";29758;92557.01;"2023-06-09"
18254;"Peter Seshadri";"Manager";31516;81761.79;"2022-04-30"
18255;"Patrick Bhatnagar";"Cashier";40582;140799.79;"2023-08-03"
18256;"Timothy Master";"Manager";18485;134989.14;"2024-10-13"
18257;"Bhavini Saran";"Manager";22778;108713.24;"2024-06-15"
18258;"Reva Dua";"Manager";19331;58887.48;"2025-03-25"
18259;"Peter Pandit";"Officer";6073;136075.62;"2018-11-30"
18260;"Neelima Sarma";"Cashier";16551;38815.21;"2021-02-15"
18261;"Maya Doshi";"Manager";2329;25466.11;"2020-10-05"
18262;"Triya Lanka";"Officer";23819;76878.24;"2019-10-09"
18263;"Kiaan Sachdev";"Clerk";25923;73861.08;"2021-01-02"
18264;"Samaksh Rastogi";"Cashier";19038;132084.03;"2019-02-02"
18265;"Veda Wagle";"Cashier";43716;66566.36;"2023-01-04"
18266;"Anika Amble";"Officer";14407;87203.17;"2025-05-14"
18267;"Owen Chada";"Officer";27890;79194.95;"2023-07-14"
18268;"Chasmum Parsa";"Cashier";40520;99940.84;"2024-08-22"
18269;"Ishwar Sheth";"Clerk";43432;53579.15;"2018-12-15"
18270;"Sai Kapur";"Cashier";8702;54123.98;"2020-02-03"
18271;"Zayyan Ganesh";"Manager";28042;47625.68;"2020-03-26"
18272;"Tanay Manne";"Officer";28118;146561.18;"2021-10-17"
18273;"Wakeeta Mukhopadhyay";"Cashier";40233;105778.24;"2023-04-09"
18274;"Shivani Bhat";"Officer";6337;64006.66;"2024-05-25"
18275;"Vanya Luthra";"Clerk";35958;89590.76;"2022-11-25"
18276;"Aahana Nagi";"Officer";14282;114041.21;"2025-01-20"
18277;"Lopa Dugar";"Manager";43202;71756.19;"2019-09-06"
18278;"Triveni Tripathi";"Clerk";13158;35837.8;"2022-10-23"
18279;"Oviya Cheema";"Cashier";5379;103743.53;"2025-10-05"
18280;"Yadavi Sarraf";"Manager";44405;147306.3;"2024-09-13"
18281;"Nilima Kurian";"Cashier";28245;39210.33;"2018-06-27"
18282;"Diya Issac";"Manager";29117;137086.99;"2022-07-23"
18283;"Advik Oommen";"Clerk";31795;88344.46;"2025-05-26"
18284;"Chaitanya Dua";"Officer";12299;62138.04;"2023-07-06"
18285;"Unnati Bawa";"Officer";37857;123589.92;"2022-10-31"
18286;"Xalak Sagar";"Officer";11195;118518.31;"2022-07-07"
18287;"Hritik Babu";"Clerk";40672;136110.71;"2024-05-22"
18288;"Charita Mangat";"Manager";31627;120456.8;"2018-09-04"
18289;"Turvi Kulkarni";"Manager";39987;112366.74;"2023-05-07"
18290;"Ridhi Narula";"Officer";36541;45059.88;"2023-11-25"
18291;"Jeremiah Mann";"Clerk";22692;90280.19;"2024-03-31"
18292;"Yachana Bumb";"Cashier";43666;143375.05;"2019-08-15"
18293;"Suhani Khatri";"Cashier";43354;49628.61;"2023-11-24"
18294;"Akshay Varma";"Clerk";41589;113145.7;"2018-07-22"
18295;"Hemang Banik";"Cashier";45628;110184.86;"2023-09-29"
18296;"Ekalinga Sahni";"Officer";19950;26888.31;"2018-06-13"
18297;"Lajita Malhotra";"Officer";20149;80873.14;"2022-01-05"
18298;"Kamala Bhatnagar";"Manager";29598;49413.25;"2025-08-08"
18299;"Sai Khalsa";"Officer";9928;96838.28;"2025-01-08"
18300;"Urmi Mukherjee";"Officer";6839;118231.99;"2024-05-12"
18301;"Logan Khosla";"Cashier";26695;67693.61;"2023-08-09"
18302;"Nidra Wali";"Officer";38652;96467.17;"2018-03-24"
18303;"Warda Dugal";"Manager";25223;40588.17;"2025-11-02"
18304;"Abeer Banerjee";"Clerk";48548;61146.16;"2025-02-11"
18305;"Indrajit Khosla";"Clerk";21549;40540.29;"2018-09-20"
18306;"Jairaj Date";"Manager";39146;64532.15;"2022-05-21"
18307;"Alka Sabharwal";"Cashier";20528;34741.0;"2024-09-04"
18308;"Divya Khare";"Clerk";18966;38058.81;"2019-01-23"
18309;"Azad Madan";"Clerk";33678;144773.74;"2023-07-09"
18310;"Radha Keer";"Clerk";20400;93393.96;"2024-07-19"
18311;"Omisha Ramakrishnan";"Manager";4370;145350.09;"2025-06-15"
18312;"Chakradev Brar";"Manager";43965;81427.23;"2023-04-21"
18313;"Kashvi Prasad";"Officer";16510;100854.82;"2023-07-21"
18314;"Baghyawati Buch";"Manager";19942;63242.17;"2021-05-31"
18315;"Vedhika Dugar";"Clerk";16086;86531.78;"2018-03-09"
18316;"Theodore Sem";"Cashier";11746;27508.81;"2025-12-02"
18317;"Nathan Salvi";"Cashier";24981;101627.8;"2024-05-14"
18318;"Warjas Lad";"Cashier";28534;142597.9;"2020-05-13"
18319;"Yauvani Sagar";"Manager";24878;110610.21;"2020-09-17"
18320;"Vinaya Mitter";"Cashier";5020;68837.89;"2019-02-19"
18321;"Udant Sharma";"Officer";14936;48473.64;"2025-01-26"
18322;"Tamanna Sunder";"Officer";33929;58766.1;"2022-10-01"
18323;"Mohini Mutti";"Manager";13213;58391.21;"2017-12-14"
18324;"Fiyaz Kala";"Officer";33216;33599.87;"2018-09-25"
18325;"Falan Anne";"Manager";31914;38909.47;"2019-12-25"
18326;"Nitesh Naidu";"Cashier";31584;105294.2;"2023-07-15"
18327;"Dhriti Brar";"Cashier";22598;37707.84;"2020-07-19"
18328;"Indali Lad";"Cashier";6465;59971.74;"2025-05-09"
18329;"Chakradev Hari";"Cashier";21424;91527.05;"2022-09-27"
18330;"Mason Deol";"Clerk";35563;85792.06;"2020-09-09"
18331;"Turvi Gala";"Clerk";25144;93630.57;"2019-03-07"
18332;"Pratyush Dalal";"Officer";11459;99345.89;"2018-01-11"
18333;"Pranit Rout";"Officer";47611;34735.62;"2025-11-28"
18334;"Isha Hari";"Manager";35069;57155.17;"2018-07-07"
18335;"Siya Morar";"Manager";25076;128472.08;"2025-06-01"
18336;"Anthony Solanki";"Cashier";34699;42490.11;"2018-10-04"
18337;"Yagnesh Dyal";"Officer";46762;46238.02;"2024-08-17"
18338;"Karan Mandal";"Clerk";42739;135671.87;"2020-12-10"
18339;"Ganga Uppal";"Manager";29864;141006.47;"2020-09-01"
18340;"Samesh Lala";"Cashier";47413;142129.62;"2018-04-20"
18341;"Pranav Walla";"Cashier";16433;67548.15;"2024-07-03"
18342;"Harish Varkey";"Clerk";1436;107874.66;"2025-07-12"
18343;"Ishanvi Toor";"Officer";44012;25322.56;"2018-08-30"
18344;"Vanya Halder";"Cashier";46741;115465.49;"2019-02-10"
18345;"Jagdish Sagar";"Manager";33530;35455.5;"2023-05-09"
18346;"Keya Dave";"Officer";15124;51375.37;"2021-05-15"
18347;"Maanas Bal";"Manager";11623;86622.58;"2025-03-28"
18348;"Yochana Baral";"Officer";15674;114312.14;"2023-02-26"
18349;"Abeer Ganguly";"Clerk";29949;47917.97;"2024-06-27"
18350;"Bishakha Kibe";"Clerk";32522;52747.85;"2020-05-09"
18351;"Krish Goda";"Officer";40181;132138.33;"2021-01-26"
18352;"Vansha Ranganathan";"Manager";17153;128893.57;"2022-04-30"
18353;"Chakradhar Devan";"Clerk";42533;73229.86;"2018-08-10"
18354;"Janaki Saran";"Manager";21755;98142.23;"2025-04-25"
18355;"Bhavya Merchant";"Cashier";30431;54227.99;"2023-03-23"
18356;"Charles Sengupta";"Clerk";21455;130419.11;"2025-06-02"
18357;"Pratyush Nagarajan";"Clerk";27416;119702.58;"2019-03-26"
18358;"Rushil Dalal";"Cashier";17051;98713.16;"2023-11-10"
18359;"Jeet Kamdar";"Manager";49903;67997.19;"2021-09-16"
18360;"Rehaan Dalal";"Clerk";36919;83529.75;"2019-06-15"
18361;"Orinder Panchal";"Clerk";20004;130433.62;"2023-11-01"
18362;"Praneel Koshy";"Manager";12763;109630.84;"2018-08-06"
18363;"Chavvi Parsa";"Cashier";40277;98425.71;"2025-10-11"
18364;"Yauvani Walla";"Cashier";9508;77601.2;"2024-07-17"
18365;"Caleb Mahajan";"Officer";4059;114376.83;"2018-06-12"
18366;"Indrajit Tella";"Officer";10246;83381.51;"2019-10-07"
18367;"Omaja Nair";"Manager";45919;64281.96;"2019-08-26"
18368;"Bakhshi Grover";"Cashier";42909;112402.21;"2021-01-20"
18369;"Meghana Som";"Manager";25347;61370.04;"2023-05-13"
18370;"Akshay Narain";"Manager";39847;101866.12;"2024-10-14"
18371;"Pallavi Borah";"Manager";45955;50014.3;"2021-12-15"
18372;"Umang Chaudry";"Cashier";27518;63808.83;"2018-03-19"
18373;"Jagrati Agarwal";"Manager";42003;147254.59;"2018-01-29"
18374;"Kashish Choudhry";"Clerk";45754;70088.24;"2025-12-02"
18375;"Farhan Choudhry";"Cashier";11360;78502.21;"2021-10-27"
18376;"Udyati Rau";"Manager";27050;40895.73;"2018-05-27"
18377;"Ojas Rastogi";"Clerk";10962;48667.41;"2023-04-09"
18378;"Charvi Rama";"Cashier";13347;70000.01;"2023-11-15"
18379;"Oscar Sawhney";"Officer";39926;139151.08;"2025-05-10"
18380;"Tanish Talwar";"Clerk";35244;105784.64;"2021-08-19"
18381;"Gaurangi Ramesh";"Cashier";37561;62576.51;"2023-09-30"
18382;"Dev Ratti";"Clerk";10199;65754.84;"2019-09-08"
18383;"Reva Bhakta";"Officer";18267;133399.29;"2020-08-18"
18384;"Hemal Char";"Cashier";11531;99560.86;"2024-02-19"
18385;"Jacob Sarma";"Officer";30044;69421.0;"2018-08-19"
18386;"Vasatika Narayan";"Cashier";20624;37766.78;"2020-03-21"
18387;"Omkaar Garde";"Cashier";28551;50230.99;"2018-07-16"
18388;"Rachita Goyal";"Clerk";28060;86306.6;"2018-11-01"
18389;"Rushil Luthra";"Officer";22745;121559.54;"2024-10-05"
18390;"Joshua Bains";"Manager";13775;35035.54;"2023-03-19"
18391;"Amara Dubey";"Manager";5130;45956.5;"2019-04-13"
18392;"Pranav Roy";"Manager";16082;53062.44;"2022-07-05"
18393;"Jalsa Oak";"Officer";23360;123253.27;"2025-10-01"
18394;"Megha Nair";"Cashier";11702;34212.16;"2025-10-26"
18395;"Jacob Dass";"Cashier";48307;88915.75;"2024-12-25"
18396;"Vaishnavi Kaul";"Cashier";18909;109487.19;"2019-05-28"
18397;"Chanakya Dara";"Cashier";49449;123020.13;"2019-02-01"
18398;"Ekanta Iyengar";"Cashier";36956;88310.06;"2020-12-28"
18399;"Vritti Munshi";"Clerk";40530;78118.64;"2019-04-27"
18400;"Chakrika Balan";"Clerk";36827;111641.73;"2021-05-25"
18401;"Amrita Raju";"Cashier";9876;71456.02;"2019-12-10"
18402;"Advay Natarajan";"Cashier";14099;29489.73;"2021-03-18"
18403;"Meghana Bhandari";"Clerk";22387;111156.09;"2021-07-06"
18404;"Rajata Chander";"Cashier";11330;145559.07;"2020-03-14"
18405;"Bhavani Pal";"Cashier";4140;86273.39;"2018-08-14"
18406;"Onkar Bains";"Cashier";24890;77497.1;"2023-05-16"
18407;"Yashica Dayal";"Manager";28348;144106.83;"2022-09-08"
18408;"Unnati Gade";"Clerk";49075;56969.44;"2018-05-22"
18409;"Gavin Mutti";"Manager";23458;84478.06;"2022-08-08"
18410;"Forum Anne";"Cashier";27212;136432.92;"2023-02-16"
18411;"Krishna Pal";"Manager";35753;30803.05;"2019-01-21"
18412;"Urvi Yogi";"Manager";2550;125102.71;"2018-12-05"
18413;"Isaiah Tank";"Manager";10639;47438.83;"2021-11-25"
18414;"Veer Kota";"Manager";46907;42485.09;"2019-03-01"
18415;"Sudiksha Sami";"Cashier";23816;38326.19;"2021-08-18"
18416;"Rudra Das";"Manager";27363;99538.98;"2021-04-30"
18417;"Mitali Sabharwal";"Clerk";8939;48878.73;"2024-08-15"
18418;"Ekapad Uppal";"Cashier";16998;37340.21;"2025-10-25"
18419;"Hritik Magar";"Clerk";10766;76160.52;"2018-07-23"
18420;"Yatan Shenoy";"Clerk";41151;41632.37;"2023-06-11"
18421;"Mitesh Bawa";"Clerk";7458;61871.54;"2022-08-29"
18422;"Chatura Varma";"Cashier";13299;138562.19;"2025-01-07"
18423;"Hardik Vasa";"Manager";22026;105750.26;"2020-03-11"
18424;"Chandresh Zacharia";"Cashier";21093;40579.53;"2024-07-18"
18425;"Rachit Divan";"Officer";32015;92945.1;"2018-04-20"
18426;"Nicholas Chadha";"Officer";32358;93806.12;"2021-07-05"
18427;"Joshua Kurian";"Manager";5142;109874.26;"2021-10-23"
18428;"Pavani Divan";"Cashier";49910;100687.86;"2024-04-21"
18429;"Siddharth Rajagopalan";"Clerk";11706;77839.63;"2020-08-25"
18430;"Qadim Bal";"Cashier";12203;49461.48;"2024-11-20"
18431;"Yashoda Keer";"Clerk";46286;110767.22;"2020-05-26"
18432;"Fariq Mistry";"Clerk";22132;69416.39;"2023-07-28"
18433;"Rajeshri Pathak";"Cashier";27167;101353.67;"2023-07-21"
18434;"Nathan Rama";"Manager";13607;49031.79;"2018-09-30"
18435;"Hemang Borde";"Officer";48241;95328.78;"2020-02-06"
18436;"Tanveer Bahl";"Clerk";5673;29387.19;"2018-04-06"
18437;"Michael Patla";"Cashier";29127;35358.06;"2018-05-02"
18438;"Amaira Pillay";"Officer";16210;46998.55;"2025-09-09"
18439;"Girindra Deol";"Manager";23201;61660.34;"2023-06-07"
