"card_id";"customer_id";"card_type";"card_number";"expiry_date";"cvv"
18303;36034;"Credit";"2464643843799307";"2030-01-25";"823"
18304;20295;"Credit";"4112312196069229134";"2025-12-26";"416"
18305;26621;"Debit";"180020152742359";"2026-08-22";"766"
18306;44479;"Debit";"4377651598623459";"2026-05-06";"432"
18307;7882;"Debit";"3548599506474745";"2027-06-14";"366"
18308;26195;"Credit";"3551603111380984";"2027-11-23";"486"
18309;14939;"Debit";"4988510112769281302";"2030-02-02";"465"
18310;5164;"Credit";"4154339444938";"2028-07-11";"468"
18311;34381;"Debit";"4299149041049633";"2027-12-04";"598"
18312;12084;"Credit";"4519904495377428291";"2026-03-21";"281"
18313;44995;"Credit";"4442359486917";"2026-11-20";"754"
18314;29100;"Debit";"4827279729791353";"2026-09-01";"807"
18315;44260;"Debit";"4088867573342903";"2025-12-26";"501"
18316;33320;"Debit";"6542121326284474";"2030-09-01";"569"
18317;46222;"Credit";"4354614989264";"2027-11-10";"500"
18318;37203;"Debit";"639045222762";"2030-09-26";"250"
18319;25777;"Debit";"30361639228303";"2029-10-13";"744"
18320;19663;"Debit";"3536834191692259";"2030-09-18";"201"
18321;47310;"Debit";"676134130985";"2027-12-11";"640"
18322;40511;"Debit";"4057167945825017";"2029-04-05";"767"
18323;25203;"Debit";"4750833766458689";"2027-11-17";"177"
18324;35204;"Credit";"4373065198573242";"2030-10-21";"789"
18325;38204;"Debit";"588239941358";"2027-04-07";"781"
18326;13378;"Debit";"4880235752347996";"2028-01-04";"908"
18327;5282;"Debit";"630456078348";"2029-06-16";"477"
18328;3791;"Credit";"4184395851865026";"2029-06-24";"445"
18329;820;"Credit";"2239189507079978";"2028-07-04";"881"
18330;14166;"Credit";"3559672323143177";"2028-02-26";"956"
18331;28929;"Credit";"213107819718921";"2029-06-20";"143"
18332;25267;"Debit";"4013457528585";"2029-07-12";"590"
18333;30381;"Debit";"4359831166191314202";"2029-05-21";"418"
18334;9355;"Credit";"4331504638783629481";"2030-01-22";"831"
18335;5609;"Credit";"2284807434911369";"2026-08-15";"281"
18336;33019;"Debit";"4670992790161862";"2030-02-10";"924"
18337;25820;"Credit";"502027009161";"2026-06-02";"545"
18338;12285;"Debit";"3588486073201167";"2030-10-10";"234"
18339;34481;"Debit";"501879642970";"2028-12-07";"595"
18340;41544;"Credit";"3553166575970011";"2028-09-05";"258"
18341;27540;"Debit";"6513086206004489";"2028-08-14";"915"
18342;36508;"Debit";"6500472299992043";"2025-12-13";"430"
18343;11443;"Credit";"4676956884705338881";"2028-01-18";"148"
18344;27481;"Debit";"3580849780154342";"2030-06-08";"271"
18345;7619;"Credit";"30438157614955";"2027-03-13";"941"
18346;5377;"Debit";"30354640774308";"2029-12-22";"288"
18347;32405;"Debit";"4796540898011";"2026-11-28";"760"
18348;13336;"Credit";"4569701971892946";"2028-04-18";"520"
18349;3237;"Debit";"4626542215642924";"2026-04-11";"122"
18350;47468;"Debit";"374396081439846";"2028-05-12";"739"
18351;6599;"Debit";"213100076978700";"2029-11-24";"461"
18352;26341;"Credit";"340253846002081";"2026-04-06";"537"
18353;17511;"Credit";"180082307018309";"2026-12-01";"653"
18354;15322;"Credit";"6011834199997434";"2030-10-25";"896"
18355;19774;"Credit";"370963661836123";"2030-08-16";"270"
18356;20262;"Credit";"345491985947923";"2028-11-04";"296"
18357;39745;"Debit";"180046150800055";"2028-09-06";"789"
18358;39396;"Debit";"4248573003713";"2029-09-20";"673"
18359;37154;"Credit";"4915490405730";"2030-07-13";"727"
18360;38458;"Credit";"375993099483680";"2028-06-24";"240"
18361;21409;"Debit";"6011666465240051";"2029-03-25";"270"
18362;17958;"Debit";"3526711788544873";"2027-08-07";"857"
18363;31388;"Debit";"6011493366816628";"2029-06-27";"364"
18364;2535;"Credit";"3547477525293951";"2028-07-08";"287"
18365;31743;"Credit";"376818532589646";"2027-03-16";"395"
18366;22737;"Credit";"180083444005472";"2025-12-18";"362"
18367;46713;"Credit";"3588562709038486";"2029-06-21";"548"
18368;6710;"Credit";"3581483356696426";"2030-08-27";"137"
18369;17594;"Debit";"4977844485878674";"2026-06-08";"290"
18370;47266;"Debit";"3500624028970487";"2028-09-28";"948"
18371;16064;"Debit";"2704257992827668";"2030-03-02";"327"
18372;16454;"Credit";"4793010491693786";"2028-09-23";"359"
18373;22434;"Debit";"180085219366740";"2027-10-14";"969"
18374;10728;"Debit";"4450369183515796";"2026-07-14";"268"
18375;5990;"Debit";"3566681328950792";"2027-10-24";"614"
18376;20431;"Debit";"501846383880";"2030-09-05";"773"
18377;898;"Credit";"3542794076398830";"2030-05-30";"244"
18378;9909;"Credit";"4512721984624522";"2030-04-13";"431"
18379;23558;"Credit";"4955883037690";"2027-12-15";"771"
18380;39929;"Credit";"3533752323463535";"2026-10-07";"291"
18381;26279;"Debit";"3543493202544735";"2030-11-01";"620"
18382;12347;"Credit";"4092068405376268";"2028-08-20";"891"
18383;11427;"Credit";"676395516021";"2028-07-12";"818"
18384;26165;"Debit";"180002766010753";"2027-07-27";"490"
18385;13472;"Debit";"4403661962235";"2026-02-13";"575"
18386;49933;"Debit";"344142743491487";"2026-11-04";"865"
18387;956;"Debit";"4891594166090767";"2028-10-06";"633"
18388;41027;"Debit";"576356609791";"2030-03-26";"108"
18389;44985;"Credit";"4738132930994886";"2030-10-15";"445"
18390;45945;"Credit";"5159212315502293";"2030-07-04";"706"
18391;42276;"Credit";"3586011471665862";"2026-01-29";"132"
18392;4412;"Credit";"3529292312091373";"2027-03-13";"614"
18393;33034;"Debit";"4736195674973071568";"2028-11-14";"541"
18394;13302;"Credit";"676264015782";"2027-02-28";"171"
18395;4427;"Credit";"378303662091778";"2030-05-18";"482"
18396;41351;"Credit";"4964872954825186";"2027-12-18";"662"
18397;41351;"Credit";"5368590984261136";"2028-10-30";"508"
18398;22842;"Credit";"30550051762795";"2029-10-20";"581"
18399;36550;"Debit";"5329426059031179";"2028-12-10";"361"
18400;44697;"Credit";"348185261955272";"2029-12-25";"945"
18401;24180;"Debit";"6011375706836327";"2029-12-26";"830"
18402;18217;"Credit";"4512808099340332";"2026-01-29";"888"
18403;7988;"Credit";"2578040137170977";"2027-10-30";"688"
18404;15439;"Credit";"502000417787";"2030-05-18";"114"
18405;3973;"Debit";"30246969900516";"2028-11-20";"545"
18406;40718;"Credit";"345257925745317";"2030-03-08";"455"
18407;15716;"Credit";"4102119486152253612";"2028-03-16";"830"
18408;26045;"Debit";"6548594167987096";"2026-03-19";"767"
18409;35995;"Debit";"370517318472441";"2030-01-12";"994"
18410;20202;"Credit";"6011149902605152";"2026-12-24";"725"
18411;27011;"Credit";"4428844272200451478";"2027-10-04";"535"
18412;44515;"Credit";"344108616863201";"2029-06-26";"398"
18413;40482;"Credit";"4073599573470262";"2030-08-13";"385"
18414;22628;"Credit";"2280446842613038";"2026-08-17";"903"
18415;46609;"Credit";"6560224181081113";"2026-03-02";"326"
18416;7205;"Debit";"3540483016268384";"2029-02-17";"740"
18417;12534;"Debit";"4517776227112971668";"2028-02-05";"843"
18418;31681;"Credit";"3507772701403780";"2030-02-27";"235"
18419;21577;"Debit";"180014627827804";"2028-12-08";"776"
18420;42663;"Debit";"3570977692027611";"2026-06-24";"289"
18421;22989;"Credit";"2233042315892460";"2029-04-19";"667"
18422;3443;"Credit";"676383065569";"2027-10-22";"769"
18423;43362;"Credit";"30293467657016";"2028-12-18";"969"
18424;4693;"Credit";"4576663752743535";"2030-05-08";"637"
18425;8433;"Credit";"3509311404691181";"2028-01-08";"900"
18426;5409;"Credit";"3576921043363071";"2029-10-26";"751"
18427;28226;"Credit";"3553182113779772";"2027-08-09";"978"
18428;21873;"Credit";"4404755688327082";"2027-02-19";"651"
18429;22204;"Credit";"4962121455481012";"2029-08-24";"484"
18430;19932;"Credit";"3506541679128328";"2028-08-06";"990"
18431;43836;"Credit";"4219122999819866";"2028-07-31";"572"
18432;47851;"Debit";"4798865074579461";"2028-03-03";"884"
18433;34291;"Credit";"4856416527993";"2029-09-15";"300"
18434;16990;"Credit";"2258586215068886";"2030-01-27";"604"
18435;37193;"Debit";"4837064771299";"2028-11-13";"673"
18436;24168;"Debit";"4309192668113603";"2030-06-22";"744"
18437;20995;"Credit";"6011763955124430";"2030-10-13";"998"
18438;49702;"Credit";"588535829026";"2027-07-05";"852"
18439;15967;"Debit";"30522499482096";"2028-12-16";"711"
18440;36378;"Credit";"4983356940243776";"2026-02-07";"170"
18441;17543;"Debit";"3576647672425499";"2026-10-03";"467"
18442;14839;"Credit";"2274157981302725";"2028-06-16";"599"
18443;4409;"Debit";"3557013838064511";"2028-05-01";"617"
18444;7517;"Debit";"2240801110662647";"2027-08-08";"206"
18445;6244;"Debit";"2278711355034482";"2028-04-30";"110"
18446;32265;"Debit";"4721007697171394466";"2026-03-05";"788"
18447;28854;"Debit";"3598625637360021";"2027-10-20";"848"
18448;15499;"Debit";"180022796344055";"2028-03-15";"215"
18449;16369;"Debit";"342594078800942";"2028-09-11";"257"
18450;30937;"Debit";"2292602811998182";"2027-07-28";"700"
18451;10355;"Credit";"213114213863980";"2029-03-05";"657"
18452;28129;"Credit";"3538415673428798";"2028-11-04";"881"
18453;17600;"Credit";"343015391178781";"2029-06-08";"836"
18454;35991;"Credit";"3569597757700549";"2027-08-12";"856"
18455;23968;"Debit";"213190717001293";"2030-03-31";"108"
18456;6378;"Credit";"4852732754975265";"2028-12-03";"513"
18457;18808;"Debit";"36066584228893";"2027-06-28";"975"
18458;8165;"Debit";"3563830275769928";"2028-03-30";"327"
18459;1477;"Credit";"4536485207210016352";"2030-03-05";"528"
18460;48320;"Credit";"4863871186981686090";"2026-03-08";"986"
18461;41759;"Credit";"3590893422711679";"2027-09-28";"511"
18462;22818;"Credit";"213143233788224";"2028-05-09";"530"
18463;25893;"Credit";"4305965106387";"2030-02-16";"720"
18464;45892;"Credit";"6011043921639773";"2029-08-01";"690"
18465;5464;"Debit";"4615762213622594";"2026-10-08";"776"
18466;17130;"Debit";"501864709800";"2029-12-09";"920"
18467;3062;"Credit";"3546806531913775";"2027-06-18";"178"
18468;38852;"Debit";"30426585140016";"2027-10-08";"466"
18469;42422;"Debit";"372846124413820";"2026-07-18";"538"
18470;40948;"Debit";"502060518037";"2026-04-18";"677"
18471;704;"Debit";"502062385732";"2026-10-04";"635"
18472;17084;"Debit";"4316040387482034";"2029-04-09";"791"
18473;12283;"Debit";"30509743353942";"2027-06-24";"850"
18474;23065;"Debit";"4796807858218181";"2026-10-19";"335"
18475;24301;"Credit";"3575405666222971";"2029-09-08";"887"
18476;33569;"Credit";"582180425172";"2026-09-07";"214"
18477;32207;"Debit";"6011772530346624";"2030-06-08";"741"
18478;17056;"Debit";"2720594382999867";"2026-11-01";"637"
18479;19151;"Credit";"346707878171621";"2030-03-21";"317"
18480;2474;"Debit";"2720427721563526";"2027-10-08";"483"
18481;9972;"Credit";"4682956940017593";"2027-10-10";"591"
18482;25963;"Debit";"676127061361";"2026-08-01";"847"
18483;38674;"Debit";"6501817958382705";"2027-05-11";"461"
18484;41727;"Credit";"6546937487234685";"2029-11-15";"384"
18485;48333;"Credit";"374131204279278";"2028-06-04";"864"
18486;5389;"Debit";"676263070283";"2026-02-16";"787"
18487;47174;"Debit";"502081946233";"2028-12-07";"921"
18488;43130;"Debit";"4970382947467676";"2026-10-27";"884"
18489;2847;"Debit";"4137935423554";"2026-04-19";"151"
18490;44118;"Debit";"3598576095257011";"2028-05-04";"117"
18491;33202;"Credit";"6011160136701642";"2026-10-17";"511"
18492;19930;"Debit";"6542417309575296";"2030-08-06";"777"
18493;5936;"Debit";"6011524630394057";"2028-03-20";"266"
18494;14494;"Debit";"3599619205464736";"2027-07-09";"539"
18495;11427;"Debit";"4953059669857869";"2026-09-16";"298"
18496;13545;"Debit";"3515973749626339";"2026-12-02";"664"
18497;47803;"Debit";"3584646883353771";"2027-11-21";"652"
18498;17723;"Credit";"30242045337880";"2028-09-27";"857"
18499;14783;"Debit";"4332543913514220";"2030-08-17";"136"
18500;46118;"Debit";"372717585607343";"2030-03-04";"100"
18501;25583;"Debit";"4990129773553178";"2026-08-09";"561"
18502;40651;"Debit";"2236043535356382";"2029-01-03";"222"
18503;15712;"Debit";"30575443974378";"2030-09-20";"783"
18504;17535;"Debit";"4433578584962";"2030-06-02";"782"
18505;28701;"Credit";"3535196422286702";"2028-07-13";"676"
18506;31132;"Debit";"4868460667484";"2030-10-13";"651"
18507;22129;"Debit";"4149053384742634";"2029-02-23";"604"
18508;44396;"Debit";"4341415834874364";"2030-04-15";"678"
18509;27556;"Debit";"3576867259466662";"2027-02-11";"703"
18510;9993;"Debit";"3593024904306039";"2030-02-04";"891"
18511;41958;"Credit";"4951961189653416592";"2027-06-20";"249"
18512;14819;"Debit";"2285205881182452";"2028-04-09";"492"
18513;45031;"Credit";"3547752192820652";"2026-07-17";"686"
18514;5888;"Debit";"4552480651534";"2026-02-24";"854"
18515;22582;"Credit";"180002231932441";"2029-04-08";"161"
18516;41651;"Credit";"2253273296725446";"2027-04-16";"230"
18517;1412;"Credit";"213114131513931";"2027-09-27";"609"
18518;35690;"Debit";"4099809859283614";"2026-06-09";"550"
18519;43306;"Credit";"4593528699647017";"2030-09-22";"401"
18520;41185;"Debit";"30593535768897";"2028-03-26";"410"
18521;18672;"Credit";"3590793814099255";"2026-10-04";"557"
18522;33091;"Debit";"4276897532544762";"2027-03-04";"786"
18523;31424;"Debit";"180075228640409";"2029-06-12";"317"
18524;42639;"Debit";"180021557680426";"2026-09-06";"952"
18525;34359;"Debit";"213123580511072";"2030-03-15";"582"
18526;19952;"Credit";"4383012141711782";"2027-10-19";"447"
18527;10638;"Credit";"630461469045";"2029-11-14";"396"
18528;34473;"Credit";"675965247728";"2028-05-14";"789"
18529;20331;"Debit";"4832444823368762";"2030-09-12";"253"
18530;44399;"Debit";"4801040036638194";"2030-10-03";"823"
18531;17279;"Debit";"4714453865148233";"2026-03-24";"493"
18532;18859;"Debit";"4828127427516629311";"2027-03-27";"425"
18533;45170;"Credit";"36552375970157";"2026-08-08";"227"
18534;1397;"Credit";"6011641594158300";"2027-05-13";"112"
18535;11779;"Debit";"3555297067368949";"2030-06-17";"876"
18536;15104;"Credit";"639033826012";"2026-12-18";"174"
18537;27202;"Credit";"4449050504692860716";"2029-06-16";"455"
18538;7314;"Debit";"3587715631414768";"2030-10-09";"341"
18539;38302;"Debit";"6521913467341195";"2027-01-11";"242"
18540;17216;"Credit";"4386518877369";"2029-04-29";"319"
18541;22173;"Debit";"4192036851989";"2028-02-03";"808"
18542;20465;"Credit";"372723688941068";"2026-08-18";"509"
18543;13831;"Debit";"213149464810488";"2029-10-02";"116"
18544;45976;"Debit";"30131109636990";"2027-10-20";"987"
18545;21443;"Debit";"30026308817880";"2026-06-09";"956"
18546;40321;"Credit";"4982918696211934";"2026-08-07";"733"
18547;45379;"Debit";"36836547816046";"2029-06-01";"769"
18548;41636;"Credit";"2331278233196433";"2027-10-06";"434"
18549;32632;"Credit";"3565973707952536";"2030-06-04";"387"
18550;8174;"Debit";"213182331114636";"2026-05-06";"333"
18551;30527;"Debit";"379925059352766";"2028-02-17";"832"
18552;21323;"Debit";"4441443033477168";"2028-12-19";"320"
18553;23265;"Debit";"5508977052683757";"2029-10-04";"501"
18554;8906;"Credit";"3589639576506727";"2030-05-08";"771"
18555;42738;"Debit";"4624847910562";"2026-11-25";"272"
18556;20662;"Credit";"4250281102442287";"2027-10-13";"476"
18557;48945;"Credit";"213106549342820";"2030-10-04";"958"
18558;41808;"Debit";"3531517144495681";"2028-02-24";"268"
18559;28407;"Debit";"376713385717628";"2029-11-22";"355"
18560;9277;"Debit";"630449426240";"2027-06-26";"275"
18561;16965;"Debit";"4804740922200226";"2026-03-10";"609"
18562;11229;"Debit";"5320829763265562";"2029-06-24";"904"
18563;2252;"Credit";"341234129772227";"2026-06-24";"770"
18564;43161;"Credit";"5290964639614549";"2026-11-26";"453"
18565;13842;"Debit";"4349852395067";"2030-02-02";"234"
18566;15248;"Credit";"5257894127748882";"2027-11-04";"548"
18567;44851;"Credit";"4826588629326602";"2028-05-27";"780"
18568;45468;"Debit";"2253873149037038";"2030-04-06";"172"
18569;47566;"Debit";"4811851994440474";"2027-11-07";"251"
18570;27544;"Credit";"30309782057805";"2026-02-17";"129"
18571;9023;"Credit";"378677984808484";"2030-03-23";"917"
18572;27031;"Credit";"6539840238761197";"2027-10-03";"752"
18573;45670;"Debit";"30380416591287";"2028-04-08";"783"
18574;30204;"Credit";"4029024869831";"2027-10-14";"347"
18575;11724;"Debit";"4308696612492140565";"2028-03-11";"900"
18576;42866;"Debit";"30596738404491";"2027-01-24";"580"
18577;21343;"Credit";"4821916738365580";"2028-03-18";"939"
18578;25531;"Debit";"3547712616858092";"2030-02-28";"362"
18579;14168;"Credit";"4518502245907094";"2026-04-17";"647"
18580;35053;"Debit";"4353009197887452914";"2029-07-28";"488"
18581;24619;"Debit";"30096369834934";"2028-02-21";"172"
18582;37893;"Debit";"4129486358537";"2026-11-14";"933"
18583;1191;"Debit";"4448073726586109";"2026-01-30";"653"
18584;9862;"Credit";"581957441495";"2026-03-14";"551"
18585;26911;"Credit";"30396496705209";"2028-09-18";"411"
18586;14590;"Credit";"4192456615995549";"2030-07-22";"756"
18587;13147;"Debit";"2272426338469418";"2026-06-28";"783"
18588;31943;"Debit";"213151848860106";"2027-03-19";"451"
18589;8120;"Debit";"4452727791130696";"2027-07-21";"862"
18590;20830;"Credit";"4726857966802603";"2029-08-07";"628"
18591;18597;"Debit";"6011423875554592";"2028-11-09";"922"
18592;40509;"Credit";"373090239104912";"2027-11-04";"440"
18593;42452;"Debit";"213147825636337";"2027-04-10";"281"
18594;49993;"Credit";"3596185277716323";"2030-07-21";"842"
18595;42601;"Credit";"503860996886";"2026-05-18";"869"
18596;15867;"Debit";"4947959136779795";"2028-08-07";"553"
18597;44725;"Debit";"6583821088775490";"2029-05-29";"163"
18598;4092;"Credit";"4321292829827689";"2027-05-10";"347"
18599;3291;"Credit";"4353452724422496";"2030-01-12";"261"
18600;28327;"Credit";"4065204622863";"2028-03-20";"260"
18601;42260;"Debit";"3516977788694222";"2029-05-06";"714"
18602;30676;"Debit";"4538277869666856";"2027-10-13";"558"
18603;44222;"Credit";"676175405536";"2029-10-10";"139"
18604;21034;"Credit";"346893495659881";"2030-10-30";"103"
18605;4124;"Credit";"213102492248163";"2028-10-17";"993"
18606;42364;"Credit";"4027209685667";"2026-01-15";"931"
18607;21279;"Credit";"6011111638606169";"2026-09-18";"335"
18608;20886;"Credit";"2236001585531619";"2026-08-21";"418"
18609;47659;"Debit";"4220027144249702";"2029-05-09";"661"
18610;45186;"Credit";"4753541842428057716";"2027-12-29";"370"
18611;26782;"Credit";"4685132311732270";"2029-04-01";"409"
18612;48711;"Credit";"4317012418163320";"2025-12-12";"511"
18613;9076;"Debit";"2720347953923950";"2026-01-08";"598"
